"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"2968","B4galnt1","-0.8186337726"," 0.2101101637","-3.001849e+00","2.702908e-03","5.788452e-03","-2.607407e+00","B4galnt1"
"2969","Ucma"," 0.8184934010","-0.3751203843"," 2.699048e+00","6.988099e-03","1.263422e-02","-3.142461e+00","Ucma"
"2970","Wdr69","-0.8184888663","-0.4129778406","-3.944751e+00","8.149040e-05","2.509283e-03"," 6.280930e-01","Wdr69"
"2971","Fermt3","-0.8184553192","-0.2635433801","-3.410189e+00","6.567203e-04","4.886239e-03","-1.308758e+00","Fermt3"
"2972","Pam","-0.8183533979"," 1.7647504265","-2.223022e+00","2.627962e-02","4.201476e-02","-4.398442e+00","Pam"
"2973","Creg2","-0.8183109038"," 0.3800996929","-2.861046e+00","4.248155e-03","8.279715e-03","-3.022543e+00","Creg2"
"2974","Atxn2l","-0.8182695888"," 1.7323197960","-2.405943e+00","1.618369e-02","2.690928e-02","-3.940713e+00","Atxn2l"
"2975","Patz1"," 0.8182394174"," 1.0704161871"," 1.797448e+00","7.235302e-02","1.063110e-01","-5.119275e+00","Patz1"
"2976","Insc","-0.8182244741"," 2.0366937569","-3.004713e+00","2.677654e-03","5.752995e-03","-2.604862e+00","Insc"
"2977","C1qc","-0.8182155945","-0.1446284279","-3.360109e+00","7.876839e-04","4.886239e-03","-1.461430e+00","C1qc"
"2978","Megf8","-0.8182047503"," 0.4920357458","-2.394453e+00","1.669884e-02","2.769902e-02","-4.074879e+00","Megf8"
"2979","Arhgap10","-0.8181760266"," 0.1206698410","-3.181015e+00","1.480769e-03","4.886239e-03","-2.065304e+00","Arhgap10"
"2980","Setd4","-0.8181036374","-0.0557142415","-2.818902e+00","4.846616e-03","9.225242e-03","-3.081113e+00","Setd4"
"2981","Slc39a12","-0.8179915127"," 0.4521998444","-1.475015e+00","1.403007e-01","1.926442e-01","-5.217597e+00","Slc39a12"
"2982","Gabrb3","-0.8178474220"," 0.1374021423","-3.482116e+00","5.037159e-04","4.886239e-03","-1.062639e+00","Gabrb3"
"2983","Slc22a17","-0.8178302286"," 5.4740476546","-1.440473e+00","1.498253e-01","2.040721e-01","-5.247937e+00","Slc22a17"
"2984","Mcam","-0.8178108659"," 2.6361872529","-2.985162e+00","2.854414e-03","6.024967e-03","-2.662832e+00","Mcam"
"2985","Prdx4","-0.8176987863"," 1.8018806858","-1.547736e+00","1.217786e-01","1.697079e-01","-5.417547e+00","Prdx4"
"2986","6030429G01Rik","-0.8175660109","-0.3738962468","-3.676029e+00","2.405403e-04","4.886239e-03","-3.845895e-01","6030429G01Rik"
"2987","Dot1l","-0.8175650355"," 0.7911675938","-2.618673e+00","8.866311e-03","1.558505e-02","-3.616433e+00","Dot1l"
"2988","Dnahc9","-0.8174740470","-0.3907946225","-3.892742e+00","1.010138e-04","2.925903e-03"," 4.268099e-01","Dnahc9"
"2989","Rpl17"," 0.8174353064"," 4.6240375412"," 1.844092e+00","6.525637e-02","9.682471e-02","-4.666893e+00","Rpl17"
"2990","Nbea","-0.8173657699"," 1.1816271337","-2.587088e+00","9.720112e-03","1.690702e-02","-3.665538e+00","Nbea"
"2991","Rae1","-0.8173419504"," 1.3623548764","-1.687462e+00","9.160605e-02","1.315805e-01","-5.323920e+00","Rae1"
"2992","D930020B18Rik","-0.8171759145","-0.4031210452","-3.969420e+00","7.353266e-05","2.322225e-03"," 7.248148e-01","D930020B18Rik"
"2993","Gm11992","-0.8170522763","-0.3830486085","-3.747400e+00","1.816363e-04","4.387921e-03","-1.227622e-01","Gm11992"
"2994","Cd79a","-0.8169885809","-0.2643092397","-3.701344e+00","2.178494e-04","4.886239e-03","-2.752105e-01","Cd79a"
"2995","Tti2","-0.8169731025"," 0.1962157232","-2.610414e+00","9.082847e-03","1.592386e-02","-3.650571e+00","Tti2"
"2996","Adipor1","-0.8168838395"," 5.3118321767","-1.535060e+00","1.248618e-01","1.735607e-01","-5.294176e+00","Adipor1"
"2997","Gpr108","-0.8168493956"," 1.8651512586","-1.755370e+00","7.928582e-02","1.155341e-01","-5.231552e+00","Gpr108"
"2998","Clns1a"," 0.8165040309"," 3.2647846151"," 1.190045e+00","2.341115e-01","3.028226e-01","-5.660758e+00","Clns1a"
"2999","Zfp110","-0.8164998487"," 0.6290678273","-2.207187e+00","2.736739e-02","4.361993e-02","-4.527431e+00","Zfp110"
"3000","1700049G17Rik","-0.8164944464","-0.1933497897","-3.107650e+00","1.901340e-03","4.886239e-03","-2.253556e+00","1700049G17Rik"
"3001","Ccdc40","-0.8164483406","-0.3720192797","-3.758756e+00","1.736205e-04","4.242388e-03","-8.045844e-02","Ccdc40"
"3002","Wdr78","-0.8162004198","-0.2940567806","-3.524465e+00","4.299163e-04","4.886239e-03","-9.102276e-01","Wdr78"
"3003","Kcnn1","-0.8161853803","-0.2309835791","-3.291534e+00","1.006571e-03","4.886239e-03","-1.698158e+00","Kcnn1"
"3004","9630033F20Rik","-0.8161353140","-0.1668219372","-3.352854e+00","8.085529e-04","4.886239e-03","-1.508411e+00","9630033F20Rik"
"3005","Tom1l2","-0.8160479742"," 2.9966014567","-1.646979e+00","9.965441e-02","1.417852e-01","-5.226561e+00","Tom1l2"
"3006","Rnf144b","-0.8159174884"," 0.6181301716","-3.333350e+00","8.672247e-04","4.886239e-03","-1.573753e+00","Rnf144b"
"3007","Zfp955a","-0.8158701871"," 0.0797051549","-2.820795e+00","4.818174e-03","9.186677e-03","-3.092958e+00","Zfp955a"
"3008","Tax1bp3","-0.8157812826"," 1.5541723295","-2.487279e+00","1.291988e-02","2.190677e-02","-3.946191e+00","Tax1bp3"
"3009","Gpr153"," 0.8156899333","-0.2137947830"," 2.229619e+00","2.583762e-02","4.134195e-02","-4.221678e+00","Gpr153"
"3010","Nudt2"," 0.8156807325"," 0.7965621899"," 1.417351e+00","1.564716e-01","2.120860e-01","-5.508420e+00","Nudt2"
"3011","Fam82b","-0.8156703890"," 1.5227716226","-1.901462e+00","5.732574e-02","8.604041e-02","-4.958293e+00","Fam82b"
"3012","Agmo","-0.8156693468"," 0.3212081531","-1.754271e+00","7.947389e-02","1.157794e-01","-5.183821e+00","Agmo"
"3013","Cox6b2","-0.8156515758","-0.1614568966","-3.133021e+00","1.744847e-03","4.886239e-03","-2.142038e+00","Cox6b2"
"3014","Nkiras2","-0.8155896736"," 0.3353544255","-2.686082e+00","7.264561e-03","1.307353e-02","-3.466702e+00","Nkiras2"
"3015","Notch3","-0.8155016808"," 0.1161229134","-3.209594e+00","1.341551e-03","4.886239e-03","-1.912886e+00","Notch3"
"3016","Txnrd3","-0.8154738777","-0.1728283581","-3.171832e+00","1.528252e-03","4.886239e-03","-2.075730e+00","Txnrd3"
"3017","Wnt4","-0.8152440592","-0.2183149333","-3.323937e+00","8.969364e-04","4.886239e-03","-1.595827e+00","Wnt4"
"3018","Kcng4","-0.8151960570","-0.3627259413","-3.493608e+00","4.826004e-04","4.886239e-03","-9.935773e-01","Kcng4"
"3019","Zfhx3","-0.8151950654"," 0.4170847706","-2.872433e+00","4.098387e-03","8.026535e-03","-2.958859e+00","Zfhx3"
"3020","9330179D12Rik","-0.8151876976","-0.3449129375","-3.633515e+00","2.837070e-04","4.886239e-03","-5.382578e-01","9330179D12Rik"
"3021","Mut"," 0.8151644963"," 1.4384052728"," 1.199079e+00","2.305807e-01","2.988264e-01","-5.643679e+00","Mut"
"3022","Sord"," 0.8150263698"," 0.1535109056"," 1.932280e+00","5.340769e-02","8.067442e-02","-4.910459e+00","Sord"
"3023","Grm5","-0.8149151076"," 0.1438128483","-3.370359e+00","7.590515e-04","4.886239e-03","-1.451026e+00","Grm5"
"3024","Rabl3","-0.8148162833"," 0.0788185383","-2.721563e+00","6.530402e-03","1.190964e-02","-3.376966e+00","Rabl3"
"3025","2410002I01Rik","-0.8147617167"," 0.0063718002","-2.797732e+00","5.175167e-03","9.742884e-03","-3.149201e+00","2410002I01Rik"
"3026","B630005N14Rik","-0.8146567888"," 0.4832366657","-2.435532e+00","1.492082e-02","2.499568e-02","-3.986600e+00","B630005N14Rik"
"3027","Cuedc1"," 0.8146543736"," 1.2506256122"," 1.523830e+00","1.276438e-01","1.769763e-01","-5.344659e+00","Cuedc1"
"3028","Aatk","-0.8144834551"," 2.8906429629","-2.364764e+00","1.809723e-02","2.983274e-02","-4.037201e+00","Aatk"
"3029","Copb1","-0.8144589807"," 2.8849993853","-1.395254e+00","1.630301e-01","2.199387e-01","-5.528973e+00","Copb1"
"3030","Wdr67","-0.8144355574","-0.2219754003","-3.419520e+00","6.346789e-04","4.886239e-03","-1.285225e+00","Wdr67"
"3031","Dnahc7a","-0.8141581595","-0.3727834747","-3.808619e+00","1.422058e-04","3.686183e-03"," 1.061805e-01","Dnahc7a"
"3032","Pde10a","-0.8141409100"," 0.2344827442","-2.930484e+00","3.406821e-03","6.908874e-03","-2.823288e+00","Pde10a"
"3033","Cdkl4","-0.8141128371","-0.3765076335","-3.791751e+00","1.521788e-04","3.855142e-03"," 4.281649e-02","Cdkl4"
"3034","Cebpa","-0.8140553332","-0.2520060841","-3.429001e+00","6.129912e-04","4.886239e-03","-1.229840e+00","Cebpa"
"3035","Eif5b"," 0.8140472757"," 2.7885797892"," 1.583651e+00","1.133659e-01","1.591674e-01","-5.204758e+00","Eif5b"
"3036","Lin7b","-0.8139675049","-0.0284345956","-3.465430e+00","5.359144e-04","4.886239e-03","-1.129404e+00","Lin7b"
"3037","Sox13","-0.8138772832"," 0.5510212082","-2.766121e+00","5.703294e-03","1.059164e-02","-3.163049e+00","Sox13"
"3038","Tub","-0.8136209804"," 0.0465081172","-3.318499e+00","9.145250e-04","4.886239e-03","-1.621784e+00","Tub"
"3039","Gpr156","-0.8135190427","-0.3898629932","-3.891240e+00","1.016384e-04","2.929734e-03"," 4.210756e-01","Gpr156"
"3040","Wdr52","-0.8134849803","-0.4022123449","-3.897683e+00","9.898469e-05","2.881377e-03"," 4.458284e-01","Wdr52"
"3041","Ttc18","-0.8128697270","-0.3987808199","-3.818344e+00","1.367391e-04","3.594221e-03"," 1.428988e-01","Ttc18"
"3042","Fitm2","-0.8128465473"," 0.1983813711","-2.618079e+00","8.881726e-03","1.560980e-02","-3.631601e+00","Fitm2"
"3043","1700026D08Rik","-0.8128196977","-0.4060634473","-3.904780e+00","9.613685e-05","2.815968e-03"," 4.735483e-01","1700026D08Rik"
"3044","Zfp938"," 0.8125597610"," 0.3552200562"," 1.883482e+00","5.972004e-02","8.936839e-02","-4.963402e+00","Zfp938"
"3045","Zfp30","-0.8124562770","-0.1247064702","-3.035293e+00","2.421165e-03","5.351365e-03","-2.451716e+00","Zfp30"
"3046","Taz","-0.8122138943"," 1.6043836060","-1.845221e+00","6.509206e-02","9.661150e-02","-5.123775e+00","Taz"
"3047","Trmt12","-0.8118078404","-0.0536745192","-2.662179e+00","7.800095e-03","1.389853e-02","-3.546561e+00","Trmt12"
"3048","ERCC-00003","-0.8117239378"," 5.6932922115","-1.232148e+00","2.179786e-01","2.845781e-01","-5.515180e+00","ERCC-00003"
"3049","Larp6","-0.8115983008"," 2.4558904322","-2.753659e+00","5.924550e-03","1.094528e-02","-3.286966e+00","Larp6"
"3050","Vps4a"," 0.8115641733"," 3.0523554984"," 1.269887e+00","2.042114e-01","2.686551e-01","-5.591039e+00","Vps4a"
"3051","Arhgap18","-0.8112644532","-0.0570361075","-2.824226e+00","4.767007e-03","9.108389e-03","-3.064545e+00","Arhgap18"
"3052","Dnajc21","-0.8112545181"," 0.6139176244","-2.682893e+00","7.334058e-03","1.318341e-02","-3.487590e+00","Dnajc21"
"3053","Pitpnm3","-0.8111276986","-0.2865595541","-3.605050e+00","3.165582e-04","4.886239e-03","-6.410204e-01","Pitpnm3"
"3054","ERCC-00131","-0.8110886032"," 0.8370907416","-1.564896e+00","1.177001e-01","1.645625e-01","-5.492061e+00","ERCC-00131"
"3055","1700027A23Rik","-0.8110288438","-0.3956423842","-3.837832e+00","1.263751e-04","3.381887e-03"," 2.170638e-01","1700027A23Rik"
"3056","AW555464","-0.8109228152"," 0.1898784002","-2.836212e+00","4.592134e-03","8.830418e-03","-3.066935e+00","AW555464"
"3057","Ranbp9"," 0.8108929886"," 0.7053484090"," 1.912503e+00","5.589537e-02","8.406908e-02","-4.932376e+00","Ranbp9"
"3058","Gm10560","-0.8108774173","-0.3510916002","-3.716862e+00","2.049508e-04","4.748780e-03","-2.351762e-01","Gm10560"
"3059","Cd27","-0.8108328810","-0.3408656105","-3.427914e+00","6.154423e-04","4.886239e-03","-1.252030e+00","Cd27"
"3060","Fam166b","-0.8107299086","-0.3906422207","-3.820374e+00","1.356233e-04","3.574872e-03"," 1.508070e-01","Fam166b"
"3061","Spast","-0.8106896573"," 1.0793838290","-2.474938e+00","1.337420e-02","2.260840e-02","-3.908971e+00","Spast"
"3062","Zcchc12","-0.8101419305","-0.0091870085","-3.228712e+00","1.255278e-03","4.886239e-03","-1.913613e+00","Zcchc12"
"3063","Gpd1l","-0.8101060075"," 0.3414711110","-2.530138e+00","1.144642e-02","1.961660e-02","-3.816875e+00","Gpd1l"
"3064","6530402F18Rik","-0.8100201481","-0.0225532064","-3.165185e+00","1.563498e-03","4.886239e-03","-2.099648e+00","6530402F18Rik"
"3065","Ctu1","-0.8099986732","-0.1539161952","-2.981624e+00","2.887522e-03","6.071725e-03","-2.674096e+00","Ctu1"
"3066","Ntng2","-0.8099346205","-0.0839693038","-3.227985e+00","1.258465e-03","4.886239e-03","-1.915466e+00","Ntng2"
"3067","Ddi2","-0.8098274721","-0.0988840957","-3.066364e+00","2.183776e-03","5.033218e-03","-2.419462e+00","Ddi2"
"3068","Cd55","-0.8095670979","-0.2838411510","-3.488571e+00","4.917522e-04","4.886239e-03","-1.037953e+00","Cd55"
"3069","Fbxo38","-0.8094904994"," 1.3459245693","-2.045953e+00","4.083749e-02","6.317719e-02","-4.733205e+00","Fbxo38"
"3070","Chga","-0.8093938331"," 0.3594955138","-3.202661e+00","1.374170e-03","4.886239e-03","-1.980898e+00","Chga"
"3071","Pcdh8","-0.8093790055","-0.1771012659","-3.239693e+00","1.208071e-03","4.886239e-03","-1.878382e+00","Pcdh8"
"3072","Ankdd1b","-0.8093333511","-0.2407504677","-3.268196e+00","1.093087e-03","4.886239e-03","-1.787190e+00","Ankdd1b"
"3073","Psmd4"," 0.8093296997"," 4.7263964029"," 1.238190e+00","2.157309e-01","2.819736e-01","-5.564069e+00","Psmd4"
"3074","Park7"," 0.8088754279"," 5.3997008656"," 1.391728e+00","1.640956e-01","2.211186e-01","-5.343097e+00","Park7"
"3075","Tfg"," 0.8087798088"," 3.3017971211"," 1.306592e+00","1.914393e-01","2.537329e-01","-5.603013e+00","Tfg"
"3076","Crybb1","-0.8085407482","-0.3911816590","-3.850081e+00","1.202453e-04","3.285690e-03"," 2.630957e-01","Crybb1"
"3077","Brms1l","-0.8084301389"," 0.7598657054","-2.116508e+00","3.437391e-02","5.391819e-02","-4.648232e+00","Brms1l"
"3078","Hmgn3","-0.8084210025"," 1.6687219232","-1.465107e+00","1.429838e-01","1.958350e-01","-5.400404e+00","Hmgn3"
"3079","Rogdi","-0.8083365390"," 1.5209972487","-1.920185e+00","5.491779e-02","8.274215e-02","-4.991044e+00","Rogdi"
"3080","Fbxo16","-0.8082909279","-0.3118993029","-3.467748e+00","5.313297e-04","4.886239e-03","-1.121339e+00","Fbxo16"
"3081","Zfp3","-0.8082767773","-0.1727848851","-3.082001e+00","2.072562e-03","4.918200e-03","-2.359802e+00","Zfp3"
"3082","Frzb","-0.8080673892","-0.2350650664","-3.467649e+00","5.315261e-04","4.886239e-03","-1.121769e+00","Frzb"
"3083","Tdo2"," 0.8080636892","-0.2628324210"," 2.525467e+00","1.159941e-02","1.985311e-02","-3.672220e+00","Tdo2"
"3084","Cxcr5","-0.8079506538","-0.2905821617","-3.804072e+00","1.448317e-04","3.711772e-03"," 8.843303e-02","Cxcr5"
"3085","Rasgrp3","-0.8078985681"," 2.1982387000","-2.896138e+00","3.801895e-03","7.544637e-03","-2.923073e+00","Rasgrp3"
"3086","Tm2d3","-0.8078728018"," 1.9876341150","-1.352186e+00","1.764053e-01","2.359691e-01","-5.602517e+00","Tm2d3"
"3087","Rfc4","-0.8077685625"," 0.0180514547","-2.838815e+00","4.554929e-03","8.771833e-03","-3.084979e+00","Rfc4"
"3088","Arfip2","-0.8077080350"," 0.9712364752","-2.115766e+00","3.443704e-02","5.400637e-02","-4.686435e+00","Arfip2"
"3089","Nf1"," 0.8075871535"," 1.8874994000"," 1.289683e+00","1.972483e-01","2.605185e-01","-5.551479e+00","Nf1"
"3090","Ikzf4","-0.8075532461","-0.2667933654","-3.529237e+00","4.222646e-04","4.886239e-03","-9.085769e-01","Ikzf4"
"3091","Cog5","-0.8075431066"," 0.2089966048","-2.592696e+00","9.563357e-03","1.666841e-02","-3.696329e+00","Cog5"
"3092","Trp63","-0.8075057087","-0.4090659604","-3.821714e+00","1.348917e-04","3.559592e-03"," 1.548069e-01","Trp63"
"3093","Eya3","-0.8075027858"," 0.1667922857","-2.709019e+00","6.781966e-03","1.230426e-02","-3.401780e+00","Eya3"
"3094","Gas2","-0.8072155871"," 0.0254746388","-2.947394e+00","3.226378e-03","6.612185e-03","-2.773952e+00","Gas2"
"3095","Gm16039","-0.8069035402"," 0.4296720912","-2.493947e+00","1.268015e-02","2.153925e-02","-3.930354e+00","Gm16039"
"3096","Ankrd9","-0.8068898969","-0.0307364079","-2.527564e+00","1.153050e-02","1.974815e-02","-3.829005e+00","Ankrd9"
"3097","Akap10","-0.8067841275"," 0.2393888229","-2.637409e+00","8.392130e-03","1.484060e-02","-3.584899e+00","Akap10"
"3098","D1Ertd622e","-0.8067262584"," 2.0182425398","-2.261397e+00","2.379742e-02","3.830768e-02","-4.405715e+00","D1Ertd622e"
"3099","Socs4","-0.8067062456"," 0.0958770349","-2.662072e+00","7.802573e-03","1.390084e-02","-3.519883e+00","Socs4"
"3100","Pcdhb17","-0.8066468590","-0.2164198189","-3.330371e+00","8.765278e-04","4.886239e-03","-1.583732e+00","Pcdhb17"
"3101","Ccdc33","-0.8065712205","-0.4088558116","-3.854924e+00","1.178996e-04","3.235060e-03"," 2.817263e-01","Ccdc33"
"3102","Polr3g","-0.8064470199","-0.2226381494","-3.298809e+00","9.809288e-04","4.886239e-03","-1.687082e+00","Polr3g"
"3103","Scamp2"," 0.8064444267"," 2.2767296792"," 1.169461e+00","2.422995e-01","3.120015e-01","-5.684990e+00","Scamp2"
"3104","Lrrc48","-0.8064337641","-0.3079674277","-3.362614e+00","7.805956e-04","4.886239e-03","-1.436757e+00","Lrrc48"
"3105","Hacl1"," 0.8063230108"," 0.4201285213"," 1.246692e+00","2.125962e-01","2.784043e-01","-5.654858e+00","Hacl1"
"3106","Ccdc164","-0.8063151967","-0.3470126617","-3.655096e+00","2.609598e-04","4.886239e-03","-4.599647e-01","Ccdc164"
"3107","Cdc25b","-0.8062357970","-0.1994312278","-3.038475e+00","2.395810e-03","5.311354e-03","-2.474297e+00","Cdc25b"
"3108","Coil","-0.8062307269"," 0.1328444384","-2.715193e+00","6.657078e-03","1.210392e-02","-3.380687e+00","Coil"
"3109","Brdt","-0.8061971816"," 0.0937196978","-2.880860e+00","3.990669e-03","7.845738e-03","-2.957771e+00","Brdt"
"3110","Ndfip1"," 0.8061640469"," 6.2605499997"," 1.423198e+00","1.547702e-01","2.100504e-01","-5.268524e+00","Ndfip1"
"3111","Fas","-0.8059501181"," 0.5813973562","-3.261507e+00","1.119125e-03","4.886239e-03","-1.808398e+00","Fas"
"3112","Kcnt1","-0.8059413595","-0.0556419133","-3.170256e+00","1.536540e-03","4.886239e-03","-2.058025e+00","Kcnt1"
"3113","Mlf1","-0.8057986821","-0.2157381111","-3.349809e+00","8.174628e-04","4.886239e-03","-1.512316e+00","Mlf1"
"3114","Pafah1b1"," 0.8057368438"," 3.6839524071"," 1.561717e+00","1.184474e-01","1.654789e-01","-5.142764e+00","Pafah1b1"
"3115","Stxbp5","-0.8055008898"," 0.2653968073","-2.682272e+00","7.347649e-03","1.320481e-02","-3.469738e+00","Stxbp5"
"3116","Pcdh1","-0.8054624600"," 0.8190650550","-1.909436e+00","5.628972e-02","8.461335e-02","-4.930031e+00","Pcdh1"
"3117","Scrn1"," 0.8054454546"," 1.2001231333"," 1.517161e+00","1.293186e-01","1.790971e-01","-5.404860e+00","Scrn1"
"3118","Fam115a"," 0.8053939805"," 1.6327559541"," 1.321331e+00","1.864796e-01","2.478321e-01","-5.601189e+00","Fam115a"
"3119","Ppp1r32","-0.8053431971","-0.4109265187","-3.883696e+00","1.048315e-04","2.995753e-03"," 3.920953e-01","Ppp1r32"
"3120","Pvr","-0.8053086511"," 0.4852092180","-2.678245e+00","7.436395e-03","1.334424e-02","-3.525049e+00","Pvr"
"3121","Mycl1","-0.8051783661","-0.0999561971","-3.303745e+00","9.638730e-04","4.886239e-03","-1.671013e+00","Mycl1"
"3122","Oaz3","-0.8050362460","-0.2731384520","-3.440723e+00","5.871297e-04","4.886239e-03","-1.187120e+00","Oaz3"
"3123","Nmi"," 0.8050306419"," 0.5037812266"," 1.824007e+00","6.823849e-02","1.008535e-01","-5.070053e+00","Nmi"
"3124","Gda","-0.8050213532","-0.1849049455","-3.304597e+00","9.609604e-04","4.886239e-03","-1.668356e+00","Gda"
"3125","Sntn","-0.8050193004","-0.4129924391","-3.891222e+00","1.016461e-04","2.929734e-03"," 4.207711e-01","Sntn"
"3126","Fzd5","-0.8049041539","-0.2188438532","-3.225361e+00","1.270022e-03","4.886239e-03","-1.911760e+00","Fzd5"
"3127","Hsd17b11","-0.8048982138"," 0.5848302620","-2.322399e+00","2.027004e-02","3.307715e-02","-4.173939e+00","Hsd17b11"
"3128","Gpr3","-0.8047990958","-0.2968914446","-3.634955e+00","2.821327e-04","4.886239e-03","-5.338292e-01","Gpr3"
"3129","Gm6936","-0.8046947116","-0.4217674794","-3.854983e+00","1.178713e-04","3.235060e-03"," 2.808179e-01","Gm6936"
"3130","Zfp14","-0.8046652008"," 0.0904616747","-2.752966e+00","5.937073e-03","1.096410e-02","-3.293701e+00","Zfp14"
"3131","BC024479","-0.8046187708"," 0.0210426558","-3.002100e+00","2.700688e-03","5.784756e-03","-2.580976e+00","BC024479"
"3132","Kcnmb1","-0.8046140054","-0.0808563068","-3.640731e+00","2.759018e-04","4.886239e-03","-5.122564e-01","Kcnmb1"
"3133","Supt4h1"," 0.8045141295"," 3.2487257095"," 1.421585e+00","1.552381e-01","2.105878e-01","-5.418145e+00","Supt4h1"
"3134","LOC100642166","-0.8044113604"," 0.0467392727","-2.859446e+00","4.269596e-03","8.314323e-03","-3.010317e+00","LOC100642166"
"3135","Sv2a","-0.8044090806"," 2.5818310872","-3.124893e+00","1.793643e-03","4.886239e-03","-2.214506e+00","Sv2a"
"3136","Ppp1r42","-0.8043787180","-0.4096823617","-3.858913e+00","1.160002e-04","3.203979e-03"," 2.966385e-01","Ppp1r42"
"3137","Ibtk","-0.8043344523"," 0.6472748096","-2.525962e+00","1.158312e-02","1.982813e-02","-3.864447e+00","Ibtk"
"3138","Ccdc46","-0.8043202790","-0.1278985460","-3.070956e+00","2.150564e-03","4.993971e-03","-2.406336e+00","Ccdc46"
"3139","Pcdh7","-0.8042099113"," 0.7576589437","-1.804654e+00","7.121700e-02","1.047794e-01","-5.048359e+00","Pcdh7"
"3140","Anln","-0.8041412270"," 2.1527974824","-2.987102e+00","2.836411e-03","5.995455e-03","-2.629118e+00","Anln"
"3141","Pyy","-0.8041360152","-0.3118057665","-3.729309e+00","1.951278e-04","4.595406e-03","-1.816895e-01","Pyy"
"3142","Peo1","-0.8041323231"," 0.1404707941","-2.851212e+00","4.381470e-03","8.494513e-03","-3.044065e+00","Peo1"
"3143","Serinc5"," 0.8039763926"," 2.7514205241"," 2.114352e+00","3.455762e-02","5.418458e-02","-4.536332e+00","Serinc5"
"3144","Fcho1","-0.8036849928","-0.0941390652","-3.200207e+00","1.385889e-03","4.886239e-03","-2.004745e+00","Fcho1"
"3145","Necap2"," 0.8035453061"," 2.7493442586"," 1.220446e+00","2.223803e-01","2.894700e-01","-5.654230e+00","Necap2"
"3146","Psma1","-0.8034468573"," 3.4770385157","-1.312865e+00","1.893167e-01","2.511895e-01","-5.602995e+00","Psma1"
"3147","Erlin1","-0.8034327414"," 0.0231436814","-2.890335e+00","3.872610e-03","7.650217e-03","-2.910229e+00","Erlin1"
"3148","Mon1a","-0.8033496088"," 0.6014128193","-2.289427e+00","2.211539e-02","3.581162e-02","-4.356087e+00","Mon1a"
"3149","Zcchc24"," 0.8033472102"," 2.6421894402"," 1.350513e+00","1.769411e-01","2.366183e-01","-5.430325e+00","Zcchc24"
"3150","2810002D19Rik","-0.8033222385"," 0.0730668820","-2.579442e+00","9.937518e-03","1.724421e-02","-3.745568e+00","2810002D19Rik"
